article_id,citation,authors,year,journal,title,doi,source,target
Ramanna2014,Ramanna and Sletten (2014),"Ramanna, Karthik; Sletten, Ewa",2014,The Accounting Review,Network effects in countries' adoption of IFRS,https://doi.org/10.2308/accr-50717,Perceived network benefits,Mandatory IFRS adoption
Rauter2020,Rauter (2020),"Rauter, Thomas",2020,Journal of Accounting Research,The Effect of Mandatory Extraction Payment Disclosures on Corporate Payment and Investment Policies Abroad,https://doi.org/10.1111/1475-679X.12332,Mandatory disclosure,MNC payment to host government
Rauter2020,Rauter (2020),"Rauter, Thomas",2020,Journal of Accounting Research,The Effect of Mandatory Extraction Payment Disclosures on Corporate Payment and Investment Policies Abroad,https://doi.org/10.1111/1475-679X.12332,Mandatory disclosure,Capital investment
Simnett2009,S\`imnett et al. (2009),"S\`imnett, Roger; Vanstraelen, Ann; Chua, Wai Fong",2009,The Accounting Review,Assurance on sustainability reports: An international comparison,https://doi.org/10.2308/accr.2009.84.3.937,Company credibility need,Sustainability report assurance
Simnett2009,S\`imnett et al. (2009),"S\`imnett, Roger; Vanstraelen, Ann; Chua, Wai Fong",2009,The Accounting Review,Assurance on sustainability reports: An international comparison,https://doi.org/10.2308/accr.2009.84.3.937,Company credibility need,Choice of assurance provider
Simnett2009,S\`imnett et al. (2009),"S\`imnett, Roger; Vanstraelen, Ann; Chua, Wai Fong",2009,The Accounting Review,Assurance on sustainability reports: An international comparison,https://doi.org/10.2308/accr.2009.84.3.937,Country business culture,Sustainability report assurance
Simnett2009,S\`imnett et al. (2009),"S\`imnett, Roger; Vanstraelen, Ann; Chua, Wai Fong",2009,The Accounting Review,Assurance on sustainability reports: An international comparison,https://doi.org/10.2308/accr.2009.84.3.937,Country business culture,Choice of assurance provider
Serafeim2011,Serafeim (2011),"Serafeim, George",2011,Journal of Accounting Research,Consequences and Institutional Determinants of Unregulated Corporate Financial Statements: Evidence from Embedded Value Reporting,https://doi.org/10.1111/j.1475-679X.2011.00401.x,Embedded value reporting,Firm transparency
Serafeim2011,Serafeim (2011),"Serafeim, George",2011,Journal of Accounting Research,Consequences and Institutional Determinants of Unregulated Corporate Financial Statements: Evidence from Embedded Value Reporting,https://doi.org/10.1111/j.1475-679X.2011.00401.x,Embedded value reporting quality,Firm transparency
Serafeim2011,Serafeim (2011),"Serafeim, George",2011,Journal of Accounting Research,Consequences and Institutional Determinants of Unregulated Corporate Financial Statements: Evidence from Embedded Value Reporting,https://doi.org/10.1111/j.1475-679X.2011.00401.x,Takeover markets,Embedded value reporting
Serafeim2011,Serafeim (2011),"Serafeim, George",2011,Journal of Accounting Research,Consequences and Institutional Determinants of Unregulated Corporate Financial Statements: Evidence from Embedded Value Reporting,https://doi.org/10.1111/j.1475-679X.2011.00401.x,Managerial avoidance of volatile income measures,Embedded value reporting
Serafeim2011,Serafeim (2011),"Serafeim, George",2011,Journal of Accounting Research,Consequences and Institutional Determinants of Unregulated Corporate Financial Statements: Evidence from Embedded Value Reporting,https://doi.org/10.1111/j.1475-679X.2011.00401.x,Regulatory intervention risk,Embedded value reporting
Serafeim2011,Serafeim (2011),"Serafeim, George",2011,Journal of Accounting Research,Consequences and Institutional Determinants of Unregulated Corporate Financial Statements: Evidence from Embedded Value Reporting,https://doi.org/10.1111/j.1475-679X.2011.00401.x,Analysts’ information advantage,Embedded value reporting
Shevlin2019,Shevlin et al. (2019),"Shevlin, Terry; Shivakumar, Lakshmanan; Urcan, Oktay",2019,Journal of Accounting and Economics,Macroeconomic effects of corporate tax policy,https://doi.org/10.1016/j.jacceco.2019.03.004,Corporate tax policy,Macroeconomic growth
Shevlin2019,Shevlin et al. (2019),"Shevlin, Terry; Shivakumar, Lakshmanan; Urcan, Oktay",2019,Journal of Accounting and Economics,Macroeconomic effects of corporate tax policy,https://doi.org/10.1016/j.jacceco.2019.03.004,Government tax incentives,Macroeconomic growth
Shevlin2019,Shevlin et al. (2019),"Shevlin, Terry; Shivakumar, Lakshmanan; Urcan, Oktay",2019,Journal of Accounting and Economics,Macroeconomic effects of corporate tax policy,https://doi.org/10.1016/j.jacceco.2019.03.004,Corporate tax planning,Macroeconomic growth
Shi2013,Shi et al. (2013),"Shi, Charles; Pukthuanthong, Kuntara; Walker, Thomas",2013,Contemporary Accounting Research,Does Disclosure Regulation Work? Evidence from International IPO Markets,https://doi.org/10.1111/j.1911-3846.2012.01158.x,Disclosure regulation,IPO underpricing
Shroff2019,Shroff (2019),"Shroff, Nemit",2019,The Accounting Review,Real effects of PCAOB international inspections,https://doi.org/10.2308/ACCR-52635,PCAOB inspection,Capital raising
Shroff2019,Shroff (2019),"Shroff, Nemit",2019,The Accounting Review,Real effects of PCAOB international inspections,https://doi.org/10.2308/ACCR-52635,PCAOB inspection result,Capital raising
Shroff2019,Shroff (2019),"Shroff, Nemit",2019,The Accounting Review,Real effects of PCAOB international inspections,https://doi.org/10.2308/ACCR-52635,PCAOB inspection,Investment decisions
Shroff2019,Shroff (2019),"Shroff, Nemit",2019,The Accounting Review,Real effects of PCAOB international inspections,https://doi.org/10.2308/ACCR-52635,PCAOB inspection result,Investment decisions
Shroff2014,Shroff et al. (2014),"Shroff, Nemit; Verdi, Rodrigo S.; Yu, Gwen",2014,The Accounting Review,Information environment and the investment decisions of multinational corporations,https://doi.org/10.2308/accr-50643,Growth opportunity,Investment decisions
Shroff2014,Shroff et al. (2014),"Shroff, Nemit; Verdi, Rodrigo S.; Yu, Gwen",2014,The Accounting Review,Information environment and the investment decisions of multinational corporations,https://doi.org/10.2308/accr-50643,Information environment,Investment decisions
Shroff2014,Shroff et al. (2014),"Shroff, Nemit; Verdi, Rodrigo S.; Yu, Gwen",2014,The Accounting Review,Information environment and the investment decisions of multinational corporations,https://doi.org/10.2308/accr-50643,Cross-border frictions,Investment decisions
Shroff2014,Shroff et al. (2014),"Shroff, Nemit; Verdi, Rodrigo S.; Yu, Gwen",2014,The Accounting Review,Information environment and the investment decisions of multinational corporations,https://doi.org/10.2308/accr-50643,Parent firm involvement,Investment decisions
Silvers2016,Silvers (2016),"Silvers, Roger",2016,Journal of Accounting Research,The Valuation Impact of SEC Enforcement Actions on Nontarget Foreign Firms,https://doi.org/10.1111/1475-679X.12098,SEC enforcement,Non-target firm valuation
Srivastav2017,Srivastav et al. (2017),"Srivastav, Abhishek; Keasey, Kevin; Mollah, Sabur; Vallascas, Francesco",2017,Journal of Accounting and Economics,CEO turnover in large banks: Does tail risk matter?,https://doi.org/10.1016/j.jacceco.2017.05.001,Tail risk,CEO turnover
Tsang2019,Tsang et al. (2019),"Tsang, Albert; Xie, Fei; Xin, Xiangang",2019,The Accounting Review,Foreign institutional investors and corporate voluntary disclosure around the world,https://doi.org/10.2308/accr-52353,Foreign institutional ownership,Voluntary disclosure
Tsang2019,Tsang et al. (2019),"Tsang, Albert; Xie, Fei; Xin, Xiangang",2019,The Accounting Review,Foreign institutional investors and corporate voluntary disclosure around the world,https://doi.org/10.2308/accr-52353,Familiarity with firm's home country,Voluntary disclosure
Tsang2019,Tsang et al. (2019),"Tsang, Albert; Xie, Fei; Xin, Xiangang",2019,The Accounting Review,Foreign institutional investors and corporate voluntary disclosure around the world,https://doi.org/10.2308/accr-52353,Investment horizon,Voluntary disclosure
Tsang2019,Tsang et al. (2019),"Tsang, Albert; Xie, Fei; Xin, Xiangang",2019,The Accounting Review,Foreign institutional investors and corporate voluntary disclosure around the world,https://doi.org/10.2308/accr-52353,Investor protection,Voluntary disclosure
Tsang2019,Tsang et al. (2019),"Tsang, Albert; Xie, Fei; Xin, Xiangang",2019,The Accounting Review,Foreign institutional investors and corporate voluntary disclosure around the world,https://doi.org/10.2308/accr-52353,Disclosure regulation,Voluntary disclosure
Wang2014,Wang (2014),"Wang, Clare",2014,Journal of Accounting Research,Accounting standards harmonization and financial statement comparability: Evidence from transnational information transfer,https://doi.org/10.1111/1475-679X.12055,Accounting standards reconciliation,Stock returns
Wang2014,Wang (2014),"Wang, Clare",2014,Journal of Accounting Research,Accounting standards harmonization and financial statement comparability: Evidence from transnational information transfer,https://doi.org/10.1111/1475-679X.12055,Legal enforcement,Stock returns
Wang2014,Wang (2014),"Wang, Clare",2014,Journal of Accounting Research,Accounting standards harmonization and financial statement comparability: Evidence from transnational information transfer,https://doi.org/10.1111/1475-679X.12055,Reporting incentives,Stock returns
Wang2014,Wang (2014),"Wang, Clare",2014,Journal of Accounting Research,Accounting standards harmonization and financial statement comparability: Evidence from transnational information transfer,https://doi.org/10.1111/1475-679X.12055,Economic integration,Stock returns
Wang2011,Wang and Welker (2011),"Wang, Shiheng; Welker, Michael",2011,Journal of Accounting Research,Timing Equity Issuance in Response to Information Asymmetry Arising from IFRS Adoption in Australia and Europe,https://doi.org/10.1111/j.1475-679X.2010.00392.x,Mandatory IFRS adoption,Equity issuance likelihood
Wang2011,Wang and Welker (2011),"Wang, Shiheng; Welker, Michael",2011,Journal of Accounting Research,Timing Equity Issuance in Response to Information Asymmetry Arising from IFRS Adoption in Australia and Europe,https://doi.org/10.1111/j.1475-679X.2010.00392.x,Mandatory IFRS adoption,Equity issuance size
Wang2011,Wang and Welker (2011),"Wang, Shiheng; Welker, Michael",2011,Journal of Accounting Research,Timing Equity Issuance in Response to Information Asymmetry Arising from IFRS Adoption in Australia and Europe,https://doi.org/10.1111/j.1475-679X.2010.00392.x,Legal enforcement,Equity issuance likelihood
Wang2011,Wang and Welker (2011),"Wang, Shiheng; Welker, Michael",2011,Journal of Accounting Research,Timing Equity Issuance in Response to Information Asymmetry Arising from IFRS Adoption in Australia and Europe,https://doi.org/10.1111/j.1475-679X.2010.00392.x,Legal enforcement,Equity issuance size
Williams2018,Williams (2018),"Williams, Braden M.",2018,The Accounting Review,Multinational tax incentives and offshored U.S. jobs,https://doi.org/10.2308/accr-52008,MNC tax incentives,Offshored job location
Williams2018,Williams (2018),"Williams, Braden M.",2018,The Accounting Review,Multinational tax incentives and offshored U.S. jobs,https://doi.org/10.2308/accr-52008,Within-firm offshored jobs,Offshored job location
Williams2018,Williams (2018),"Williams, Braden M.",2018,The Accounting Review,Multinational tax incentives and offshored U.S. jobs,https://doi.org/10.2308/accr-52008,Politically sensitive jobs,Offshored job location
Williams2018,Williams (2018),"Williams, Braden M.",2018,The Accounting Review,Multinational tax incentives and offshored U.S. jobs,https://doi.org/10.2308/accr-52008,Job offshoring,Tax burdens
Wu2019,Wu and Zhang (2019),"Wu, Joanna Shuang; Zhang, Ivy Xiying",2019,Contemporary Accounting Research,Mandatory IFRS Adoption and the Role of Accounting Earnings in CEO Turnover,https://doi.org/10.1111/1911-3846.12428,Accounting earnings,CEO turnover
Wu2019,Wu and Zhang (2019),"Wu, Joanna Shuang; Zhang, Ivy Xiying",2019,Contemporary Accounting Research,Mandatory IFRS Adoption and the Role of Accounting Earnings in CEO Turnover,https://doi.org/10.1111/1911-3846.12428,Mandatory IFRS adoption,CEO turnover
Wu2019,Wu and Zhang (2019),"Wu, Joanna Shuang; Zhang, Ivy Xiying",2019,Contemporary Accounting Research,Mandatory IFRS Adoption and the Role of Accounting Earnings in CEO Turnover,https://doi.org/10.1111/1911-3846.12428,Financial reporting enforcement,CEO turnover
Wu2019,Wu and Zhang (2019),"Wu, Joanna Shuang; Zhang, Ivy Xiying",2019,Contemporary Accounting Research,Mandatory IFRS Adoption and the Role of Accounting Earnings in CEO Turnover,https://doi.org/10.1111/1911-3846.12428,Firm compliance incentive,CEO turnover
Wu2019,Wu and Zhang (2019),"Wu, Joanna Shuang; Zhang, Ivy Xiying",2019,Contemporary Accounting Research,Mandatory IFRS Adoption and the Role of Accounting Earnings in CEO Turnover,https://doi.org/10.1111/1911-3846.12428,Accounting changes,CEO turnover
Wu2019,Wu and Zhang (2019),"Wu, Joanna Shuang; Zhang, Ivy Xiying",2019,Contemporary Accounting Research,Mandatory IFRS Adoption and the Role of Accounting Earnings in CEO Turnover,https://doi.org/10.1111/1911-3846.12428,Loss provision de-recognition,CEO turnover
Yip2012,Yip and Young (2012),"Yip, Rita W.Y.; Young, Danqing",2012,The Accounting Review,Does mandatory IFRS adoption improve information comparability?,https://doi.org/10.2308/accr-50192,Mandatory IFRS adoption,Information comparability
Young2003,Young and Guenther (2003),"Young, Danqing; Guenther, David A.",2003,Journal of Accounting Research,Financial Reporting Environments and International Capital Mobility,https://doi.org/10.1111/1475-679X.00116,Financial reporting environment,Capital mobility
Young2015,Young and Zeng (2015),"Young, Steven; Zeng, Yachang",2015,The Accounting Review,Accounting Comparability and the Accuracy of Peer-Based Valuation Models,https://doi.org/10.2307/26550622,Financial reporting comparability,Valuation performance
Yu2014,Yu and Wahid (2014),"Yu, Gwen; Wahid, Aida Sijamic",2014,The Accounting Review,Accounting standards and international portfolio holdings,https://doi.org/10.2308/accr-50801,Accounting standards differences,Investment decisions
Yu2014,Yu and Wahid (2014),"Yu, Gwen; Wahid, Aida Sijamic",2014,The Accounting Review,Accounting standards and international portfolio holdings,https://doi.org/10.2308/accr-50801,Mandatory IFRS adoption,Investment decisions
Zeng2022,Zeng et al. (2022),"Zeng, Wei; Lillis, Anne M.; Grafton, Jennifer; Dekker, Henri C.",2022,The Accounting Review,The Influence of Institutional Differences on Control Mechanisms in Alliances,https://doi.org/10.2308/tar-2018-0216,Institutional distances,Reliance on formal controls
Zhang2007,Zhang (2007),"Zhang, Ivy Xiying",2007,Journal of Accounting and Economics,Economic consequences of the Sarbanes-Oxley Act of 2002,https://doi.org/10.1016/j.jacceco.2007.02.002,SOX adoption,Stock returns
